TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R454C SC2);DX Evap (R454C SC3);DX Evap (R455A SC2);DX Evap (R455A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE STREAMER;STREAMER;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GACC PX 031.1/2WN/DHE4E.TANN;GACC PX;031.1/2WN/DHE4E.TANN;n/a;finoox;247-1BDM.1GW.3XC.S5NU-P13.01.0800.100;GACC PX 031.1D/24-ENW_.E_Epoxy;3265;E;2;1;1730;Axial;4,19;3,4;4,733;3,949;17,71;3094;1350;9;VT0603;0,222;0,4;;42,04;63,52;3,7;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;28,1;16;22;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;315;AC motor;50;W;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Epoxy coated aluminum;4;8;4;yes;piece;1
GACC PX 031.1/2WN/HHE7E.UNNN;GACC PX;031.1/2WN/HHE7E.UNNN;n/a;finoox;247-1BEV.1GW.3XN.RQV5-P13.00.0800.000;GACC PX 031.1H/27-ENW_.E_Epoxy;3167;E;2;1;1730;Axial;5,488;4,297;5,915;4,762;21,19;3000;1350;8;VT0603;0,223;0,4;;42,04;63,52;7,1;230V 1Ph+N 50/60Hz - 2,6kW;;;gacc2;1212;430;455;920;332;36,8;16;22;Inclusive;n/a;201;302;No;Yes;No;315;AC motor;50;W;H04BC11200258230;H01AB11000273230;;AY7.004717.1;8;100;1120;2;50;1100;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
GACC PX 031.1/1WN/DHA7A.UNNN;GACC PX;031.1/1WN/DHA7A.UNNN;n/a;finoox;247-1BAC.1GW.3XE.RVN2-P13.00.0000.000;GACC PX 031.1D/17-ANW_.E;1004;A;1;1;1730;Axial;1,655;1,245;1,775;1,36;5,3;1658;1350;8;VT0603;0,109;0,4;;39,22;60,51;1,9;;;;gacc1;752;430;455;460;332;15,4;12;12;n/a;n/a;139;151;No;No;No;315;AC motor;50;W;;;;;;;;;;;no;no;D;F;Aluminum;7;32;4;yes;piece;1
GACC PX 031.1/1WN/DHA7E.TNNN;GACC PX;031.1/1WN/DHA7E.TNNN;n/a;finoox;247-1BAD.1GW.3XE.RVN2-P13.01.0800.000;GACC PX 031.1D/17-ENW_.E;1812;E;1;1;1730;Axial;1,655;1,245;1,775;1,36;5,3;1658;1350;8;VT0603;0,109;0,4;;39,22;60,51;1,9;230V 1Ph+N 50/60Hz - 0,9kW;;;gacc1;752;430;455;460;332;16,3;12;12;n/a;n/a;Inclusive;151;No;Yes;Yes;315;AC motor;50;W;H04BC06600147230;H01AB06400162230;;AY7.004699.1;4;100;660;2;50;640;no;no;D;F;Aluminum;7;32;4;yes;piece;1
GACC PX 031.1/3WN/HHA7A.TNNN;GACC PX;031.1/3WN/HHA7A.TNNN;n/a;finoox;247-1BHL.1GW.3XM.RZUW-P13.01.0000.000;GACC PX 031.1H/37-ANW_.E;3066;A;3;1;1730;Axial;8,234;6,693;9,055;7,535;31,79;4500;1350;8;VT0603;0,335;0,4;;43,61;65,28;10,7;;;;gacc3;1672;430;455;1380;332;48,7;16;35;n/a;n/a;Inclusive;453;No;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC PX 031.1/2WN/FHA7A.TANN;GACC PX;031.1/2WN/FHA7A.TANN;n/a;finoox;247-1BE8.1GW.3XJ.S5NQ-P13.01.0000.100;GACC PX 031.1F/27-ANW_.E;2082;A;2;1;1730;Axial;4,611;3,554;4,948;3,916;15,89;3149;1350;9;VT0603;0,221;0,4;;42,04;63,52;5,3;;;;gacc2;1212;430;455;920;332;29,8;16;18;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;F;Aluminum;7;16;6;yes;piece;1
GACC PX 031.1/3WN/FHA7E.UNNN;GACC PX;031.1/3WN/FHA7E.UNNN;n/a;finoox;247-1BH9.1GW.3XH.S5NR-P13.00.0800.000;GACC PX 031.1F/37-ENW_.E;3575;E;3;1;1730;Axial;6,93;5,219;7,4;5,718;23,84;4724;1350;9;VT0603;0,331;0,4;;43,61;65,28;7,8;230V 1Ph+N 50/60Hz - 3,0kW;;;gacc3;1672;430;455;1380;332;45,9;16;22;n/a;n/a;272;453;No;Yes;No;315;AC motor;50;W;H04BC15800368230;H01AB15600385230;;AY7.004719.1;6;100;1580;2;50;1560;no;no;F;F;Aluminum;7;12;6;yes;piece;1
GACC PX 031.1/1WN/FHA4E.TNNN;GACC PX;031.1/1WN/FHA4E.TNNN;n/a;finoox;247-1BB1.1GW.3XK.S5NN-P13.01.0800.000;GACC PX 031.1F/14-ENW_.E;2236;E;1;1;1730;Axial;2,775;2,2;3,039;2,455;13,28;1426;1350;7;VT0603;0,113;0,4;;39,22;60,51;2,8;230V 1Ph+N 50/60Hz - 1,2kW;;;gacc1;752;430;455;460;332;19,2;16;18;n/a;n/a;Inclusive;151;No;Yes;Yes;315;AC motor;50;W;H04BC06600147230;H01AB06400162230;;AY7.004711.1;6;100;660;2;50;640;no;no;F;F;Aluminum;4;24;6;yes;piece;1
GACC PX 031.1/2WN/DHA4E.TNNN;GACC PX;031.1/2WN/DHA4E.TNNN;n/a;finoox;247-1BDH.1GW.3XC.S5NU-P13.01.0800.000;GACC PX 031.1D/24-ENW_.E;2648;E;2;1;1730;Axial;4,272;3,463;4,818;4,014;17,71;3094;1350;9;VT0603;0,222;0,4;;42,04;63,52;3,7;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;28,1;16;22;n/a;n/a;Inclusive;302;No;Yes;Yes;315;AC motor;50;W;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Aluminum;4;8;4;yes;piece;1
GACC PX 031.1/3WN/DHA4E.TANN;GACC PX;031.1/3WN/DHA4E.TANN;n/a;finoox;247-1BGZ.1GW.3XC.S5NT-P13.01.0800.100;GACC PX 031.1D/34-ENW_.E;4006;E;3;1;1730;Axial;6,59;5,146;7,137;5,709;26,56;4642;1350;9;VT0603;0,332;0,4;;43,61;65,28;5,3;230V 1Ph+N 50/60Hz - 2,2kW;;;gacc3;1672;430;455;1380;332;39,1;16;22;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;315;AC motor;50;W;H04BC15800368230;H01AB15600385230;;AY7.004718.1;4;100;1580;2;50;1560;no;no;D;F;Aluminum;4;8;4;yes;piece;1
GACC PX 031.1/3WN/DHA4E.TNNN;GACC PX;031.1/3WN/DHA4E.TNNN;n/a;finoox;247-1BGZ.1GW.3XC.S5NT-P13.01.0800.000;GACC PX 031.1D/34-ENW_.E;3553;E;3;1;1730;Axial;6,59;5,146;7,137;5,709;26,56;4642;1350;9;VT0603;0,332;0,4;;43,61;65,28;5,3;230V 1Ph+N 50/60Hz - 2,2kW;;;gacc3;1672;430;455;1380;332;39,1;16;22;n/a;n/a;Inclusive;453;No;Yes;Yes;315;AC motor;50;W;H04BC15800368230;H01AB15600385230;;AY7.004718.1;4;100;1580;2;50;1560;no;no;D;F;Aluminum;4;8;4;yes;piece;1
GACC PX 031.1/2WN/DHC7E.TNNN;GACC PX;031.1/2WN/DHC7E.TNNN;n/a;finoox;247-1BDT.1GW.3XD.S5NL-P13.01.0800.000;GACC PX 031.1D/27-ENW_.E_PC;2735;E;2;1;1730;Axial;3,119;2,375;3,355;2,607;10,98;3315;1350;9;VT0603;0,218;0,4;;42,04;63,52;3,6;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;27,6;16;18;n/a;Inclusive;Inclusive;302;No;Yes;Yes;315;AC motor;50;W;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Powder coated;7;16;4;yes;piece;1
GACC PX 031.1/1WN/HHC7A.UANN;GACC PX;031.1/1WN/HHC7A.UANN;n/a;finoox;247-1BBQ.1GW.3XP.S5NM-P13.00.0000.100;GACC PX 031.1H/17-ANW_.E_PC;1695;A;1;1;1730;Axial;2,578;2,001;2,778;2,218;10,98;1500;1350;8;VT0603;0,112;0,4;;39,22;60,51;3,7;;;;gacc1;752;430;455;460;332;19,7;16;18;n/a;Inclusive;139;Inclusive;Yes;No;No;315;AC motor;50;W;;;;;;;;;;;no;no;H;F;Powder coated;7;32;8;yes;piece;1
GACC PX 031.1/2WN/HHC7E.UANN;GACC PX;031.1/2WN/HHC7E.UANN;n/a;finoox;247-1BEX.1GW.3XN.RQV5-P13.00.0800.100;GACC PX 031.1H/27-ENW_.E_PC;3581;E;2;1;1730;Axial;5,186;4,057;5,588;4,494;21,97;3000;1350;8;VT0603;0,223;0,4;;42,04;63,52;7,1;230V 1Ph+N 50/60Hz - 2,6kW;;;gacc2;1212;430;455;920;332;36,8;16;22;n/a;Inclusive;201;Inclusive;Yes;Yes;No;315;AC motor;50;W;H04BC11200258230;H01AB11000273230;;AY7.004717.1;8;100;1120;2;50;1100;no;no;H;F;Powder coated;7;16;8;yes;piece;1
GACC PX 040.1/21N/FJE7A.UNNN;GACC PX;040.1/21N/FJE7A.UNNN;n/a;finoox;247-1BFS.1U1.3XT.S5NY-P13.00.0000.000;GACC PX 040.1F/27-AN1_.E_Epoxy;3497;A;2;1;2109;Axial;8,652;6,739;9,328;7,472;29,37;6138;1200;13;VT03090U;0,341;1,3;;46,63;68,44;9,8;;;;gacc2;1686;560;565;1360;406;47,8;16;28;Inclusive;n/a;207;344;No;No;No;400;EC motor;5060;1;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;10;6;yes;piece;1
GACC PX 040.1/11N/HJE7E.UNNN;GACC PX;040.1/11N/HJE7E.UNNN;n/a;finoox;247-1BCR.1U1.3Y1.RZTF-P13.00.0800.000;GACC PX 040.1H/17-EN1_.E_Epoxy;3744;E;1;1;2109;Axial;5,136;4,163;5,655;4,69;19,58;2895;1200;11;VT03090U;0,17;1,3;;43,81;65,36;6,9;2x230V 1PH+N 50/60Hz - 2,5kW;;;gacc1;1006;560;565;680;406;35,3;16;28;Inclusive;n/a;142;172;No;Yes;No;400;EC motor;5060;1;H04BC08800200230;H01AB08800220230;;AY7.004714.1;9;100;880;3;50;880;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
GACC PX 040.1/41N/FJE7A.TANN;GACC PX;040.1/41N/FJE7A.TANN;n/a;finoox;247-1BK2.1U1.3XR.SJ7P-P13.01.0000.100;GACC PX 040.1F/47-AN1_.E_Epoxy;7409;A;4;1;2109;Axial;17,095;13,77;18,775;15,465;58,74;12277;1200;15;VT03090U;0,681;1,3;;49,14;71,46;19,5;;;;gacc4a;3046;560;565;680;406;87,4;22;42;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;400;EC motor;5060;1;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;4;6;yes;piece;1
GACC PX 040.1/41N/FJE7A.UANN;GACC PX;040.1/41N/FJE7A.UANN;n/a;finoox;247-1BK2.1U1.3XR.SJ7P-P13.00.0000.100;GACC PX 040.1F/47-AN1_.E_Epoxy;6991;A;4;1;2109;Axial;17,095;13,77;18,775;15,465;58,74;12277;1200;15;VT03090U;0,681;1,3;;49,14;71,46;19,5;;;;gacc4a;3046;560;565;680;406;87,4;22;42;Inclusive;n/a;418;Inclusive;Yes;No;No;400;EC motor;5060;1;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;4;6;yes;piece;1
GACC PX 040.1/31N/HJE7A.UANN;GACC PX;040.1/31N/HJE7A.UANN;n/a;finoox;247-1BJQ.1U1.3XZ.SJ5H-P13.00.0000.100;GACC PX 040.1H/37-AN1_.E_Epoxy;5861;A;3;1;2109;Axial;15,678;12,08;16,775;13,261;58,74;8684;1200;13;VT03090U;0,511;1,3;;48,05;70,13;19,2;;;;gacc3a;2366;560;565;680;406;78;22;35;Inclusive;n/a;299;Inclusive;Yes;No;No;400;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/31N/HJE7E.UANN;GACC PX;040.1/31N/HJE7E.UANN;n/a;finoox;247-1BJR.1U1.3XZ.SJ5H-P13.00.0800.100;GACC PX 040.1H/37-EN1_.E_Epoxy;8095;E;3;1;2109;Axial;15,678;12,08;16,775;13,261;58,74;8684;1200;13;VT03090U;0,511;1,3;;48,05;70,13;19,2;1x400V 3Ph+N 50/60Hz / 1x230V 1Ph+N 50/60Hz - 6,3kW;;;gacc3a;2366;560;565;680;406;85,4;22;35;Inclusive;n/a;299;Inclusive;Yes;Yes;No;400;EC motor;5060;1;H04BC22400526230;H01AB22400546230;;AY7.004832.1;9;100;2240;3;50;2240;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/31N/HJE7E.UNNN;GACC PX;040.1/31N/HJE7E.UNNN;n/a;finoox;247-1BJR.1U1.3XZ.SJ5H-P13.00.0800.000;GACC PX 040.1H/37-EN1_.E_Epoxy;7579;E;3;1;2109;Axial;15,678;12,08;16,775;13,261;58,74;8684;1200;13;VT03090U;0,511;1,3;;48,05;70,13;19,2;1x400V 3Ph+N 50/60Hz / 1x230V 1Ph+N 50/60Hz - 6,3kW;;;gacc3a;2366;560;565;680;406;85,4;22;35;Inclusive;n/a;299;516;No;Yes;No;400;EC motor;5060;1;H04BC22400526230;H01AB22400546230;;AY7.004832.1;9;100;2240;3;50;2240;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/11N/FJA7A.UNNN;GACC PX;040.1/11N/FJA7A.UNNN;n/a;finoox;247-1BCA.1U1.3XU.S5NK-P13.00.0000.000;GACC PX 040.1F/17-AN1_.E;2082;A;1;1;2109;Axial;4,304;3,523;4,757;3,952;14,68;3069;1200;12;VT03090U;0,17;1,3;;43,89;65,43;5,3;;;;gacc1;1006;560;565;680;406;28,2;16;28;n/a;n/a;142;172;No;No;No;400;EC motor;5060;1;;;;;;;;;;;no;no;F;F;Aluminum;7;12;6;yes;piece;1
GACC PX 040.1/21N/FJA7A.UNNN;GACC PX;040.1/21N/FJA7A.UNNN;n/a;finoox;247-1BFN.1U1.3XT.S5NY-P13.00.0000.000;GACC PX 040.1F/27-AN1_.E;3192;A;2;1;2109;Axial;8,744;6,798;9,419;7,533;29,37;6138;1200;13;VT03090U;0,341;1,3;;46,63;68,44;9,8;;;;gacc2;1686;560;565;1360;406;47,8;16;28;n/a;n/a;207;344;No;No;No;400;EC motor;5060;1;;;;;;;;;;;no;no;F;F;Aluminum;7;10;6;yes;piece;1
GACC PX 040.1/31N/FJA7A.TNNN;GACC PX;040.1/31N/FJA7A.TNNN;n/a;finoox;247-1BJ4.1U1.3XS.SJ5H-P13.01.0000.000;GACC PX 040.1F/37-AN1_.E;4704;A;3;1;2109;Axial;13,08;10,354;14,175;11,511;44,05;9207;1200;14;VT03090U;0,511;1,3;;48,13;70,21;14,6;;;;gacc3a;2366;560;565;680;406;67,2;22;35;n/a;n/a;Inclusive;516;No;No;Yes;400;EC motor;5060;1;;;;;;;;;;;no;no;F;F;Aluminum;7;6;6;yes;piece;1
GACC PX 040.1/31N/HJA7E.UANN;GACC PX;040.1/31N/HJA7E.UANN;n/a;finoox;247-1BJP.1U1.3XZ.SJ5H-P13.00.0800.100;GACC PX 040.1H/37-EN1_.E;7619;E;3;1;2109;Axial;15,814;12,164;16,912;13,353;58,74;8684;1200;13;VT03090U;0,511;1,3;;48,05;70,13;19,2;1x400V 3Ph+N 50/60Hz / 1x230V 1Ph+N 50/60Hz - 6,3kW;;;gacc3a;2366;560;565;680;406;85,4;22;35;n/a;n/a;299;Inclusive;Yes;Yes;No;400;EC motor;5060;1;H04BC22400526230;H01AB22400546230;;AY7.004832.1;9;100;2240;3;50;2240;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC PX 040.1/21N/HJA4A.TANN;GACC PX;040.1/21N/HJA4A.TANN;n/a;finoox;247-1BGA.1U1.3XZ.SJ61-P13.01.0000.100;GACC PX 040.1H/24-AN1_.E;4278;A;2;1;2109;Axial;11,659;9,497;12,723;10,745;65,43;4985;1200;10;VT03090U;0,341;1,3;;46,94;68,76;13,2;;;;gacc2;1686;560;565;1360;406;56,5;22;35;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;400;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Aluminum;4;8;8;yes;piece;1
GACC PX 040.1/21N/HJA4A.UNNN;GACC PX;040.1/21N/HJA4A.UNNN;n/a;finoox;247-1BGA.1U1.3XZ.SJ61-P13.00.0000.000;GACC PX 040.1H/24-AN1_.E;3727;A;2;1;2109;Axial;11,659;9,497;12,723;10,745;65,43;4985;1200;10;VT03090U;0,341;1,3;;46,94;68,76;13,2;;;;gacc2;1686;560;565;1360;406;56,5;22;35;n/a;n/a;207;344;No;No;No;400;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Aluminum;4;8;8;yes;piece;1
GACC PX 040.1/21N/HJC4A.UANN;GACC PX;040.1/21N/HJC4A.UANN;n/a;finoox;247-1BGJ.1U1.3XZ.SJ61-P13.00.0000.100;GACC PX 040.1H/24-AN1_.E_PC;5001;A;2;1;2109;Axial;10,377;8,452;11,454;9,586;67,94;4985;1200;10;VT03090U;0,341;1,3;;46,94;68,76;13,2;;;;gacc2;1686;560;565;1360;406;56,5;22;35;n/a;Inclusive;207;Inclusive;Yes;No;No;400;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Powder coated;4;8;8;yes;piece;1
GACC PX 040.1/11N/FJC7E.TANN;GACC PX;040.1/11N/FJC7E.TANN;n/a;finoox;247-1BCF.1U1.3XU.S5NK-P13.01.0800.100;GACC PX 040.1F/17-EN1_.E_PC;3782;E;1;1;2109;Axial;4,033;3,304;4,475;3,719;15,22;3069;1200;12;VT03090U;0,17;1,3;;43,89;65,43;5,3;400V 3Ph+N 50/60Hz - 2,1kW;;;gacc1;1006;560;565;680;406;30,9;16;28;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;400;EC motor;5060;1;H04BC08800200230;H01AB08800220230;;AY7.004713.1;7;100;880;3;50;880;no;no;F;F;Powder coated;7;12;6;yes;piece;1
GACC PX 040.1/21N/FJC7E.UANN;GACC PX;040.1/21N/FJC7E.UANN;n/a;finoox;247-1BFX.1U1.3XT.S5NY-P13.00.0800.100;GACC PX 040.1F/27-EN1_.E_PC;5255;E;2;1;2109;Axial;8,198;6,38;8,844;7,067;30,45;6138;1200;13;VT03090U;0,341;1,3;;46,63;68,44;9,8;400V 3Ph+N 50/60Hz - 3,7kW;;;gacc2;1686;560;565;1360;406;52,4;16;28;n/a;Inclusive;207;Inclusive;Yes;Yes;No;400;EC motor;5060;1;H04BC15600363230;H01AB15600385230;;AY7.004825.1;7;100;1560;3;50;1560;no;no;F;F;Powder coated;7;10;6;yes;piece;1
GACC PX 040.1/21N/HJC7A.TANN;GACC PX;040.1/21N/HJC7A.TANN;n/a;finoox;247-1BGL.1U1.3XZ.SJ5R-P13.01.0000.100;GACC PX 040.1H/27-AN1_.E_PC;4446;A;2;1;2109;Axial;9,73;7,899;10,704;8,902;40,59;5789;1200;12;VT03090U;0,341;1,3;;46,55;68,37;13,2;;;;gacc2;1686;560;565;1360;406;55,8;22;35;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;400;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 040.1/21N/HJC7E.UANN;GACC PX;040.1/21N/HJC7E.UANN;n/a;finoox;247-1BGM.1U1.3XZ.SJ5R-P13.00.0800.100;GACC PX 040.1H/27-EN1_.E_PC;5467;E;2;1;2109;Axial;9,73;7,899;10,704;8,902;40,59;5789;1200;12;VT03090U;0,341;1,3;;46,55;68,37;13,2;400V 3Ph+N 50/60Hz - 4,4kW;;;gacc2;1686;560;565;1360;406;61,5;22;35;n/a;Inclusive;207;Inclusive;Yes;Yes;No;400;EC motor;5060;1;H04BC15600363230;H01AB15600385230;;AY7.004827.1;9;100;1560;3;50;1560;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 050.2/3SN/HNE7A.TNNN;GACC PX;050.2/3SN/HNE7A.TNNN;n/a;finoox;247-1B8M.0CD.3YJ.S5P1-P13.01.0000.000;GACC PX 050.2H/37-ANS_.E_Epoxy;8794;A;3;1;421;Axial;33,805;27,144;36,877;30,227;120,93;19975;1390;23;VT01162;1,868;1,8;;58,67;81,28;40;;;;gacc3a;3377;623;755;1000;486;169,4;28;54;Inclusive;n/a;Inclusive;606;No;No;Yes;500;AC motor;50;S;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;4;8;yes;piece;1
GACC PX 050.2/4SN/HNE7A.TANN;GACC PX;050.2/4SN/HNE7A.TANN;n/a;finoox;247-1B9B.0CD.3YJ.S5P0-P13.01.0000.100;GACC PX 050.2H/47-ANS_.E_Epoxy;12073;A;4;1;421;Axial;45,641;35,005;48,768;38,367;161,24;26634;1390;24;VT01162;2,491;1,8;;59,6;82,53;52,4;;;;gacc4a;4387;623;755;1000;486;219,9;28;54;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;50;S;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;4;8;yes;piece;1
GACC PX 050.2/2SN/HNE7A.UNNN;GACC PX;050.2/2SN/HNE7A.UNNN;n/a;finoox;247-1B77.0CD.3YB.SJ7B-P13.00.0000.000;GACC PX 050.2H/27-ANS_.E_Epoxy;5632;A;2;1;421;Axial;22,774;17,427;24,338;19,104;80,62;13317;1390;22;VT01162;1,246;1,8;;57,26;79,52;27;;;;gacc2a;2377;623;755;1000;486;118,6;22;42;Inclusive;n/a;231;404;No;No;No;500;AC motor;50;S;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 050.2/3SN/HNC7E.UANN;GACC PX;050.2/3SN/HNC7E.UANN;n/a;finoox;247-1B8T.0CD.3YJ.S5P1-P13.00.0800.100;GACC PX 050.2H/37-ENS_.E_PC;13240;E;3;1;421;Axial;32,135;25,695;34,931;28,604;125,36;19975;1390;23;VT01162;1,868;1,8;;58,67;81,28;40;2x400V 3Ph+N 50/60Hz - 12,2kW;;;gacc3a;3377;623;755;1000;486;185,5;28;54;n/a;Inclusive;336;Inclusive;Yes;Yes;No;500;AC motor;50;S;H04BC32000757230;H01AC32000777230;;AY7.004834.1;13;100;3200;3;50;3200;no;no;H;F;Powder coated;7;4;8;yes;piece;1
GACC PX 050.2/2SN/JNC7A.UANN;GACC PX;050.2/2SN/JNC7A.UANN;n/a;finoox;247-1B81.0CD.3YG.SJAE-P13.00.0000.100;GACC PX 050.2J/27-ANS_.E_PC;6730;A;2;1;421;Axial;24,398;19,646;26,561;22,03;104,47;12960;1390;21;VT01162;1,266;1,8;;57,26;79,52;33,9;;;;gacc2a;2377;623;755;1000;486;134,7;22;54;n/a;Inclusive;231;Inclusive;Yes;No;No;500;AC motor;50;S;;;;;;;;;;;no;no;J;F;Powder coated;7;6;10;yes;piece;1
GACC PX 031.1/31N/HHE7A.TANN;GACC PX;031.1/31N/HHE7A.TANN;n/a;finoox;247-1BHN.1TZ.3XM.RZUW-P13.01.0000.100;GACC PX 031.1H/37-AN1_.E_Epoxy;4198;A;3;1;2107;Axial;8,18;6,652;9,008;7,496;31,79;4528;1350;8;VT03189;0,259;0,7;;45,11;66,78;10,7;;;;gacc3;1672;430;455;1380;332;45,1;16;35;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 031.1/21N/DHE7E.UANN;GACC PX;031.1/21N/DHE7E.UANN;n/a;finoox;247-1BDP.1TZ.3XD.S5NL-P13.00.0800.100;GACC PX 031.1D/27-EN1_.E_Epoxy;2979;E;2;1;2107;Axial;3,4;2,57;3,639;2,821;10,6;3552;1350;10;VT03189;0,173;0,7;;43,54;65,02;3,6;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;25,2;16;18;Inclusive;n/a;204;Inclusive;Yes;Yes;No;315;EC motor;5060;1;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Epoxy coated aluminum;7;16;4;yes;piece;1
GACC PX 031.1/21N/HHE7A.TNNN;GACC PX;031.1/21N/HHE7A.TNNN;n/a;finoox;247-1BEU.1TZ.3XN.RQV5-P13.01.0000.000;GACC PX 031.1H/27-AN1_.E_Epoxy;2463;A;2;1;2107;Axial;5,508;4,31;5,935;4,775;21,19;3019;1350;8;VT03189;0,173;0,7;;43,54;65,02;7,1;;;;gacc2;1212;430;455;920;332;31,5;16;22;Inclusive;n/a;Inclusive;302;No;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
GACC PX 031.1/21N/DHA7E.TNNN;GACC PX;031.1/21N/DHA7E.TNNN;n/a;finoox;247-1BDK.1TZ.3XD.S5NL-P13.01.0800.000;GACC PX 031.1D/27-EN1_.E;2693;E;2;1;2107;Axial;3,434;2,593;3,679;13,582;10,6;3552;1350;10;VT03189;0,173;0,7;;43,54;65,02;3,6;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;25,2;16;18;n/a;n/a;Inclusive;302;No;Yes;Yes;315;EC motor;5060;1;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Aluminum;7;16;4;yes;piece;1
